index,beverage_isomap_x,beverage_isomap_y,beverage_tsne_x,beverage_tsne_y,beverage_umap_x,beverage_umap_y
Nigeria,0.5761635533589279,-0.1613845569346982,1.5156882,115.57275,9.256575999999999,11.25821
Ethiopia,-0.2606266905498141,-0.2551062637931885,-0.96420443,-32.20167,12.25545,3.9645104
Egypt,-0.08120216459275888,-0.048904363554490564,-19.68145,-17.221497,11.240008999999999,5.006084400000001
Congo,0.026451370084894888,-0.4636991946684341,-64.92365,77.47528,8.819372999999999,9.409234
Tanzania,0.2972176644312935,-0.36286321069403454,-58.158809999999995,89.23788,8.727276,9.858137
South Africa,0.8401649872509278,-0.039214919190259136,4.9439774000000005,151.73882,9.139583,12.388873
Kenya,0.4870726574517006,-0.3648012876143091,-58.53475,104.14839,8.738197,10.193280999999999
Uganda,0.4394945014383741,-0.2803913903607979,-51.705009999999994,96.335175,8.940519,10.066866000000001
Sudan,0.07640722396408961,-0.16790753534952335,-36.307957,3.3052224999999997,11.175211000000001,5.4826445999999995
Algeria,-0.7839279839200587,0.021745239621006527,-20.402115,-140.04352,12.656005,1.2600943000000002
China,0.3148049742560938,-0.143828609377837,-33.330616,93.53974000000001,9.314805999999999,10.252636
India,-0.8306808960818051,0.10367839292591648,58.87987,-126.92211999999999,10.217449,1.0424511
Indonesia,-0.5379789751077462,-0.12206147054314267,72.169945,-144.59407,11.399245,2.4871647
Pakistan,-0.7851381602137604,0.04880320808625343,66.86865,-121.34188,10.089364999999999,0.94328713
Bangladesh,-0.7815416640498664,-0.07161465434504187,68.211815,-132.0096,10.240977,1.2767552
Japan,0.32154500813643944,0.3816672298607003,42.897068,204.55467,10.337972,11.015841499999999
Philippines,0.05841152062902433,-0.03116370621281916,-8.829436999999999,6.041048,10.699809,4.180388
Vietnam,0.8003096409729046,-0.12377872214130832,3.2649044999999997,130.13463000000002,9.598691,11.907071
Iran,-0.75411808851786,0.17506899930722644,56.534659999999995,-109.59517,10.630405999999999,1.0945511
Turkey,-0.6280523504247205,0.1456840044757981,44.58701,-102.835976,10.989651,1.2042243000000001
Russia,-0.5371145095732834,0.173242009318928,39.221,-94.577614,11.237922,1.5663368999999998
Germany,-0.6643744888957815,-0.0086440065785864,-37.293232,-117.139725,12.920569,2.0328456999999998
United Kingdom,0.5618102000608212,-0.07979991136840582,-17.399776,139.73737,8.9724,11.977576
France,-0.8316579181988902,0.026870940407536237,-26.484793,-147.38052,12.806654,0.9912839
Italy,-0.9043229174633036,0.04421365942944123,4.837275,-145.7092,12.147917999999999,1.08025
Spain,-0.6399757958338972,0.03703350431998365,-8.50651,-129.73015,12.245622000000001,1.5684745
Ukraine,-0.3672565523394186,0.17331049000124826,34.732822,-86.04035,11.1042385,1.8115816000000002
Poland,-0.6819611065644009,0.00018147838778280896,-29.791231,-124.7868,12.950158,1.9126269
Romania,-0.7270036484184662,0.06027354233405328,1.180654,-133.01712,11.961200999999999,1.205977
Netherlands,-0.8357859998048809,-0.17995094770112247,-49.085606,-123.21061999999999,13.1003065,1.8244531000000002
Austria,-0.8558141437896134,0.0061790910438034845,-17.950165,-153.37683,12.911585,1.1371107
United States,0.9536281778642044,0.7464096065834825,36.49264,171.72481000000002,10.445939,12.322302
Mexico,0.05250595038359211,0.1998668502379608,-47.63621,-17.24437,10.587736,5.295217500000001
Canada,1.0865578763636805,0.124028909828929,15.23538,162.29971,9.439055,12.794033
Guatemala,-0.133464261775766,-0.022840137456284142,-44.169075,-45.482834000000004,10.771848,4.0547629999999995
Haiti,0.13875743417961767,-0.21613673762023325,-34.004704,76.24919,9.513535000000001,9.797253
Cuba,-0.27994881849052233,-0.15518906851044856,-32.01715,-68.6322,12.112844,3.6641133000000004
Dominican Republic,-0.2712104590880691,0.02753648975351068,-6.29251,-56.096222,11.223383,3.677368
Honduras,0.2743055280610611,-0.15482645868792655,-26.403088,83.5522,9.5903425,9.938573
Nicaragua,0.25899018968903964,-0.04992153807934715,-17.8165,84.63729000000001,9.8484335,10.12217
El Salvador,-0.08971448561260255,-0.011642782225312993,-50.56787,-40.580940000000005,10.792107000000001,4.07183
Brazil,-0.3364024267348316,0.1039006520892382,-8.111585,-66.24885,11.457913000000001,3.3180056
Argentina,-0.5135703895958371,0.045330642795454235,-16.50359,-102.810936,12.315178999999999,2.2344415
Peru,-0.09371301824316283,0.10213022471274777,-32.53706,-20.797045,10.823609,5.0132194000000005
Venezuela,-0.16062372748242126,0.13083133218422915,-31.209774,-31.084463,10.971919999999999,4.5597
Chile,-0.2743239453774821,0.05425980723030156,-17.931734,-56.03179,11.630003,3.622518
Ecuador,-0.20226804954523814,0.028065656094499663,-21.104322,-45.350437,11.44259,4.2835684
Bolivia,-0.037468459263735966,0.006572130654016179,-34.825527,-5.741869400000001,11.014578,5.0994163
Paraguay,-0.3920267570029098,0.024742138602655527,-20.894125,-80.9249,12.128396,3.3167036
Uruguay,-0.5159676451259773,0.02051603641622951,-23.123703,-109.03686,12.616079,2.2810276000000003
Australia,0.7696804752430323,0.26231494072297257,-1.8063756000000002,174.11362,9.161777,12.563274
