country,trait,direct_correlation,indirect_correlation,same_correlation
Nigeria,brutal,-1.0128106552977039,0.02715967199460365,False
Nigeria,difficult,-0.09320801640157496,0.1556407143658934,False
Nigeria,cruel,-1.318467567796102,0.2115975577843315,False
Nigeria,transparent,-1.367524317072127,0.15078268785376017,False
Nigeria,reserved,-0.10672648553995764,-0.07645617146900467,True
Nigeria,aspiring,0.7304106308595594,0.026696573735839862,True
Nigeria,stubborn,-0.5788761306933515,-0.052261989373599806,True
Nigeria,patient,-1.927936555637237,-0.2155573943228414,True
Nigeria,knowledge,-1.0552970819539045,0.006513790812677268,False
Nigeria,fixed,-0.5392085112032824,0.12743445618181234,False
Nigeria,impatient,-0.7261575060770925,-0.08542437680603669,True
Nigeria,sober,-0.13316245753198958,-0.1811543434608229,True
Nigeria,sporting,0.6477184458484372,-0.1847414375627611,False
Nigeria,pure,-1.0031212195014692,0.11950296810773543,False
Nigeria,extraordinary,-0.16085401012680559,0.21123206819605994,False
Nigeria,educated,1.0025937409917771,0.12620068906926374,True
Nigeria,brilliant,-0.11235812527552258,-0.017415725430824293,True
Nigeria,modest,-0.2898473005228558,0.1905419659856772,False
Nigeria,extreme,1.145482033104917,0.15600791420891846,True
Nigeria,elegant,-0.8302401871092704,0.16609826860180965,False
Nigeria,winning,-0.11855110202797801,-0.14267565230375148,True
Nigeria,fit,0.7485734713439934,0.1802570412230047,True
Nigeria,colorful,-0.24584021225506372,0.11134585730064256,False
Nigeria,dedicated,-0.1058717757859494,0.16320232357769038,False
Nigeria,restrained,-1.0459147708196894,-0.05067466958803593,True
Nigeria,grim,-0.7856975468800499,0.03888555076330725,False
Nigeria,vulnerable,-0.6233667618594196,0.030725164943038646,False
Nigeria,flexible,-0.14951747670562396,0.024906012595030537,False
Nigeria,cheerful,-0.6391175902356246,0.1372243288923071,False
Nigeria,cute,0.08802408619027377,-0.12250107702643188,False
Nigeria,hesitant,-0.5250484971152902,-0.17845611590131497,True
Nigeria,obvious,-1.067470252319471,0.03875033304057881,False
Nigeria,surprising,-0.23505330013077466,0.03900321831864788,False
Nigeria,innovative,0.36906385164131356,0.08250093011637043,True
Nigeria,greedy,-1.015901258470214,0.10442177460169089,False
Nigeria,physical,-1.0160651067473079,-0.20679458570157058,True
Nigeria,complex,-0.6083788320411607,0.07043044738919597,False
Nigeria,solid,-1.302604852465279,-0.015813961506584463,True
Nigeria,peaceful,-0.4705254306616471,0.07763100987062803,False
Nigeria,quiet,-1.2378750899084954,-0.17266620881303205,True
Nigeria,trusting,-1.0095011581125382,0.05844080952381468,False
Nigeria,modern,0.7215742337457179,0.16335274387740362,True
Nigeria,charming,-0.8819775628232762,-0.017695619708886976,True
Nigeria,lazy,-0.35075347340105595,0.007852681557241692,False
Nigeria,skeletal,-0.736913363318974,-0.07354229031109207,True
Nigeria,angry,-1.300716620948952,-0.10964547340130619,True
Nigeria,simple,-0.43129908559472935,0.18234049854498227,False
Nigeria,questioning,-0.9532902020305536,-0.12368767817968128,True
Nigeria,gentle,-0.9284904557462763,-0.06065095545877938,True
Nigeria,tall,-0.03335845978583231,-0.19494161937229448,True
Nigeria,deep,-0.9711049748677698,0.02526675530021537,False
Nigeria,unreliable,0.04244323440007459,0.10754930514107086,True
Nigeria,stupid,-0.8108185216047398,-0.0647223510705776,True
Nigeria,erratic,0.03913579157823628,0.05446987768827109,True
Nigeria,private,-1.1212358418468722,-0.012573144360790885,True
Nigeria,mistaken,-0.7228539655196,-0.1342209548224831,True
Nigeria,popular,0.540222724176691,0.07469080561033929,True
Nigeria,stable,0.09808698071457601,0.05204442813812818,True
Nigeria,maternal,0.1542110162770682,-0.044151074622020094,False
Nigeria,secure,-0.7956434777654635,0.1789348614841751,False
Nigeria,orderly,-1.935478525332939,0.13423939926628406,False
Nigeria,realistic,0.23211248990098385,0.14163301055274902,True
Nigeria,mechanical,-0.9553603562648133,-0.05658239654157619,True
Nigeria,liberal,0.5633542162439421,0.17136518335985623,True
Nigeria,preoccupied,-0.43542778165271756,-0.20531552581153661,True
Nigeria,tense,-0.4926591644409301,-0.3064183481674639,True
Nigeria,optimistic,0.4742366125128507,0.216554092422535,True
Nigeria,playful,-1.3527753232415587,-0.18544414255346814,True
Nigeria,paranoid,-0.379062708378592,0.03340898900744562,False
Nigeria,youthful,0.054602599009131655,0.1895558274679741,True
Nigeria,mystical,-0.48214703130266795,0.26787477866588005,False
Nigeria,profound,-0.37569618272532007,0.1229341518145049,False
Nigeria,regimental,0.8285926045128262,-0.02785986025371332,False
Nigeria,proud,0.3809979903969022,-0.0667649034644461,False
Nigeria,frightening,-1.519186144626253,0.1807498219424081,False
Nigeria,intense,-0.5918458056804079,-0.20833469493827142,True
Nigeria,reflective,-0.2807094146369054,-0.07471087279998043,True
Nigeria,skeptical,-0.3145780055200015,-0.2349002773070504,True
Nigeria,busy,-1.0614085308772239,0.057030359753655946,False
Nigeria,subtle,-1.1554059462096122,-0.16102183261490025,True
Nigeria,cerebral,0.090176228692659,-0.046799848357734396,False
Nigeria,fearful,-0.22497163728000036,0.2951269470577363,False
Nigeria,confidential,-1.120521797237667,0.05603746240006034,False
Nigeria,systematic,-0.3030139076253309,0.10975226433702263,False
Nigeria,efficient,-0.6531189806302786,0.07285874323634127,False
Nigeria,friendly,0.7360943654345449,0.11703205795462322,True
Nigeria,criminal,-0.08861772564017575,-0.028370929449405387,True
Nigeria,wise,0.07335740445021559,0.3426783557474183,True
Nigeria,conservative,0.8237649622338731,0.10467539256271244,True
Nigeria,unpredictable,-1.394442446172304,-0.035779082373134645,True
Nigeria,crisp,-0.7234453350757324,-0.08580955924504531,True
Nigeria,coarse,-0.40550914572742364,0.14089213266260228,False
Nigeria,active,-0.22416793464950904,0.03549024685877263,False
Nigeria,retiring,-0.10425070465752376,-0.10742797162911753,True
Nigeria,demanding,-0.5022510149610836,0.06043816471259488,False
Nigeria,decisive,-0.5557522139675681,0.10837352434187857,False
Nigeria,capable,-0.002212379611168995,0.17224895755579678,False
